"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"110","220.2274437526435","276.48475012622845","4.830168031930838","-0.3090472310608016","0.012199999999999989","0.01419999999999999","0.0102","1300","0.0004088693576043903","0","0.0004088693576043903","0.0004088693576043903","110_118:0.007639553137124666","110_118:660","true"
"111","141.49921125335283","172.76513989552208","4.853171478849851","-0.30961255187582126","0.012199999999999989","0.01200000000000001","0.0124","1300","0.00040162111100608823","0","0.00040162111100608823","0.00040162111100608823","111_104:0.006520623597496333","111_104:660","true"
"112","176.86436854669637","31.28642515657774","5.002444176264101","-0.3061965297474003","0.00550000000000006","0.005800000000000027","0.0052","1300","0.00026552201469158505","0","0.00026552201469158505","0.00026552201469158505","112_126:0.007077707104095554","112_126:660","true"
"113","127.47793376841281","125.57412847605434","5.031999310090885","-0.30676917589658537","0.010099999999999998","0.011399999999999966","0.0088","1300","0.00035536908756864913","0","0.00035536908756864913","0.00035536908756864913","113_114:0.01272728118951666","113_114:660","true"
"114","238.77957997064664","46.35745100870334","4.822460552153238","-0.30937991952553456","0.13539999999999996","0.1368","0.134","1300","0.0002873030515947815","0","0.0002873030515947815","0.0002873030515947815","114_109:0.011131561240499438;114_115:0.011184945551308972","114_109:660;114_115:660","true"
"115","191.55484305976623","107.4954420730555","5.028019381071516","-0.3068193442669031","0.009399999999999964","0.011399999999999966","0.0074","1300","0.00021236163112458043","0","0.00021236163112458043","0.00021236163112458043","","","true"
"116","296.63639838196724","245.2414361067673","4.91273992483288","-0.3082983947671616","0.00770000000000004","0.007800000000000029","0.0076","1300","0.00013171170210075412","0","0.00013171170210075412","0.00013171170210075412","116_115:0.005667439959897769;116_117:0.0075310275004325244","116_115:660;116_117:660","true"
"117","222.4774927292409","230.1963749865578","4.8331067331535325","-0.3092141826105853","0.015100000000000002","0.017000000000000015","0.0132","1300","0.00021866950740784225","0","0.00021866950740784225","0.00021866950740784225","117_118:0.005953447066735479","117_118:660","true"
"118","248.05492279314112","228.52085225187847","4.732976783789233","-0.3103162291505652","0.10030000000000006","0.19720000000000004","0.0034","1300","0.0002630720174702582","0","0.0002630720174702582","0.0002630720174702582","118_119:0.03588436837270195","118_119:660","true"
"119","289.34340559082364","122.5404553630553","4.802679744986229","-0.28980565670333075","0.037800000000000056","0.0376","0.038000000000000034","1300","0.001366427817616276","0","0.001366427817616276","0.001366427817616276","","","true"
"120","215.98478432280893","143.97106286581098","4.83660916070638","-0.3088294992030973","0.017000000000000015","0.02","0.014000000000000012","1300","0.00025880116752309643","0","0.00025880116752309643","0.00025880116752309643","120_119:0.02942095208878545","120_119:660","true"
"121","191.01814639467344","159.97134013733728","4.967922360459374","-0.30831927501521805","0.016699999999999937","0.0194","0.014000000000000012","1300","0.0003529074339933775","0","0.0003529074339933775","0.0003529074339933775","121_120:0.008501111998434036","121_120:660","true"
"122","79.95227841744219","115.10609779335047","4.93757949289402","-0.307131343243749","0.017099999999999893","0.0166","0.01759999999999995","1300","0.0004007856414458692","0","0.0004007856414458692","0.0004007856414458692","122_121:0.012707606192562115;122_123:0.008466487518676125;122_111:0.01450677802235556","122_121:660;122_123:660;122_111:660","true"
"123","188.92168462108577","168.45458218289025","5.034344478273899","-0.3063945650809262","0.04039999999999999","0.06220000000000003","0.0186","1300","0.0002304141798765388","0","0.0002304141798765388","0.0002304141798765388","","","true"
"124","18.95949528824901","21.722826118446925","4.949173441620629","-0.30728609162938675","0.01079999999999992","0.013599999999999945","0.008","1300","0.0012260297063368761","0","0.0012260297063368761","0.0012260297063368761","124_123:0.013629261989193314","124_123:660","true"
"125","209.23809310885946","163.45112215129254","4.859116288125937","-0.3081939603922578","0.013000000000000012","0.013800000000000034","0.0122","1300","0.0004121580293979555","0","0.0004121580293979555","0.0004121580293979555","125_124:0.01915832956888841;125_126:0.006501063691065928","125_124:660;125_126:660","true"
"126","277.3670178266185","237.71730104260843","4.908243298574482","-0.30857572639301106","0.008499999999999952","0.009600000000000053","0.0074","1300","0.0003116416985855853","0","0.0003116416985855853","0.0003116416985855853","","","true"
